610	NY231	RKV-KUS	F50	0.0000
890	5K42	CDG-LAS	332	0.9080
515	TS331	AMS-YVR	330	0.0940
960	CO133	CDG-IAD	752	0.9990
575	AF636	CDG-IAH	77W	1.0000
775	DL207	ZRH-JFK	767	1.0000
610	DL205	CDG-PIT	752	1.0000
620	DL203	ARN-JFK	752	1.0000
540	AB7210	TXL-MIA	332	0.9230
655	AA159	BUD-JFK	763	1.0000
735	VS85	MAN-LAS	744	0.9380
545	9W226	BRU-JFK	332	1.0000
615	UA909	AMS-ORD	777	0.9930
695	UA907	MUC-ORD	777	0.9970
655	IB6275	MAD-ORD	346	0.9970
640	UA903	MUC-IAD	777	1.0000
780	UA901	FRA-SFO	744	1.0000
850	DL59	DUB-JFK	767	1.0000
865	AM2	MAD-MEX	777	0.9890
595	DL57	AMS-EWR	767	1.0000
1090	AF348	CDG-YUL	744	0.0040
775	AF356	CDG-YYZ	744	1.0000
830	TS845	LGW-YHZ	330	1.0000
620	TS435	MRS-YUL	310	1.0000
535	LX16	ZRH-JFK	333	1.0000
720	LX14	ZRH-JFK	333	1.0000
840	MP55	AMS-MIA	M1F	0.5100
635	VS3	LHR-JFK	346	1.0000
710	VS5	LHR-MIA	346	0.9990
690	VS7	LHR-LAX	744	0.8010
1035	VS9	LHR-JFK	346	0.9910
600	DL117	STR-ATL	767	1.0000
540	DL115	BCN-ATL	333	1.0000
775	DL119	CPH-JFK	752	1.0000
630	TN7	CDG-LAX	343	0.5330
900	BA227	LHR-ATL	777	1.0000
990	BA229	LHR-BWI	767	0.9960
590	AZ650	FCO-YYZ	764	1.0000
780	AC823	LHR-YYT	319	0.9970
600	AC827	ATH-YYZ	763	1.0000
660	VS75	MAN-MCO	333	0.9870
620	CO51	FRA-EWR	777	1.0000
745	KL641	AMS-JFK	747	1.0000
945	AY31	HEL-YYZ	75W	1.0000
1005	KL643	AMS-JFK	777	1.0000
715	CO55	CDG-EWR	752	1.0000
540	CO57	CDG-EWR	764	1.0000
550	CO59	AMS-IAH	764	0.9980
990	LH484	FRA-EWR	343	0.9960
680	SK925	CPH-IAD	343	1.0000
980	UX91	MAD-JFK	332	0.9990
660	IB6123	MAD-MIA	346	1.0000
590	US799	AMS-PHL	752	1.0000
610	MT162	LGW-YYC	332	0.9620
905	BA49	LHR-SEA	744	0.0000
550	AA65	ZRH-JFK	763	1.0000
555	AA67	BCN-JFK	763	1.0000
540	AA63	CDG-MIA	763	0.4820
600	AA69	MAD-MIA	763	0.9600
