"Airport Report",,,,,,,,,,,
,,,,,,,,,,,
"Code","Name","City","State","State Name"," Latitude "," Longitude ","Country","Country Name","Global Region","WAC","Notes"
"YFO","Flin Flon ","Flin Flon","MB","Manitoba",54.68,-101.68,"CA","Canada","North America",926,
"YFR","Ft. Resolution","Ft. Resolution","NT","Northwest Territories",61.18,-113.69,"CA","Canada","North America",931,
"YFS","Fort Simpson","Ft. Simpson","NT","Northwest Territories",61.75,-121.23,"CA","Canada","North America",931,
"YFX","Fox Harbour/St. Lewi","Fox Harbour/St. Lewi","NL","Newfoundland and Labrador",52.37,-55.68,"CA","Canada","North America",961,
"YGA","Gagnon Airport","Gagnon","QC","Quebec",51.95,-68.13,"CA","Canada","North America",941,
"YGB","Gillies Bay ","Gillies Bay","BC","British Columbia",49.70,-124.53,"CA","Canada","North America",906,
"YGC","Grande Cache Airport","Grande Cache","AB","Alberta",53.92,-118.87,"CA","Canada","North America",916,
"YGE","Gorge Harbor","Gorge Harbor","BC","British Columbia",50.08,-124.95,"CA","Canada","North America",906,
"YGG","Ganges Harbor ","Ganges Harbor","BC","British Columbia",48.85,-123.50,"CA","Canada","North America",906,
"YGH","Fort Good Hope","Ft. Good Hope","NT","Northwest Territories",66.27,-128.65,"CA","Canada","North America",931,
"YGJ","Miho Ab ","Yonago","  "," ",35.49,133.24,"JP","Japan","Asia",736,
"YGK","Kingston","Kingston","ON","Ontario",44.22,-76.60,"CA","Canada","North America",936,
"YGL","La Grande ","La Grande","QC","Quebec",53.63,-77.71,"CA","Canada","North America",941,
"YGM","Gimli Airport","Gimli","MB","Manitoba",50.67,-97.00,"CA","Canada","North America",926,
"YGN","Greenway Sound","Greenway Sound","BC","British Columbia",49.37,-99.12,"CA","Canada","North America",906,
"YGO","Gods Narrows","Gods Narrows","MB","Manitoba",54.55,-94.49,"CA","Canada","North America",926,
"YGP","Gaspe ","Gaspe","QC","Quebec",48.77,-64.48,"CA","Canada","North America",941,
"YGQ","Geraldton ","Geraldton","ON","Ontario",49.78,-86.94,"CA","Canada","North America",936,
"YGR","Iles De La Madeleine","Iles De La Madeleine","QC","Quebec",47.37,-61.90,"CA","Canada","North America",941,
"YGS","Germansen Airport","Germansen","BC","British Columbia",55.78,-124.72,"CA","Canada","North America",906,
"YGT","Igloolik","Igloolik","NU","Nunavut Territory",69.37,-81.83,"CA","Canada","North America",934,
"YGV","Havre St Pierre ","Havre St. Pierre","QC","Quebec",50.25,-63.58,"CA","Canada","North America",941,
"YGW","Kuujjuarapik","Kuujjuarapik","QC","Quebec",55.28,-77.77,"CA","Canada","North America",941,
"YGX","Gillam","Gillam","MB","Manitoba",56.35,-94.70,"CA","Canada","North America",926,
"YGY","Deception Bay Airport","Deception Bay","QC","Quebec",62.10,-74.62,"CA","Canada","North America",941,
"YGZ","Grise Fiord","Grise Fiord","NU","Nunavut Territory",76.43,-82.91,"CA","Canada","North America",934,
"YHA","Port Hope Simpson ","Port Hope Simpson","NL","Newfoundland and Labrador",52.53,-56.30,"CA","Canada","North America",961,
"YHB","Hudson Bay","Hudson Bay","SK","Saskatchewan",52.87,-102.42,"CA","Canada","North America",921,
"YHC","Hakai Pass Airport","Hakai Pass","BC","British Columbia",51.73,-128.12,"CA","Canada","North America",906,
"YHD","Dryden Municipal","Dryden","ON","Ontario",49.83,-92.74,"CA","Canada","North America",936,
"YHE","Hope Airport","Hope","BC","British Columbia",49.42,-121.42,"CA","Canada","North America",906,
"YHF","Hearst","Hearst","ON","Ontario",49.68,-83.67,"CA","Canada","North America",936,
"YHG","Charlottetown ","Charlottetown","NL","Newfoundland and Labrador",52.77,-56.10,"CA","Canada","North America",961,
"YHH","Harbor Spb","Campbell River","BC","British Columbia",50.02,-125.25,"CA","Canada","North America",906,
"YHI","Ulukhaktok Airport","Holman Island","NT","Northwest Territories",70.76,-117.80,"CA","Canada","North America",931,
"YHK","Gjoa Haven","Gjoa Haven","NU","Nunavut Territory",68.63,-95.86,"CA","Canada","North America",934,
"YHM","Hamilton Civic","Hamilton","ON","Ontario",43.17,-79.93,"CA","Canada","North America",936,
"YHN","Hornepayne","Hornepayne","ON","Ontario",49.24,-84.80,"CA","Canada","North America",936,
"YHO","Hopedale","Hopedale","NL","Newfoundland and Labrador",55.47,-60.22,"CA","Canada","North America",961,
"YHP","Poplar Hill ","Poplar Hill","ON","Ontario",52.08,-94.30,"CA","Canada","North America",936,
"YHR","Harrington Harbour","Chevery","QC","Quebec",50.50,-59.50,"CA","Canada","North America",941,
"YHS","Sechelt Airport ","Sechelt","BC","British Columbia",49.47,-123.75,"CA","Canada","North America",906,
"YHT","Haines Junction ","Haines Junction","YT","Yukon Territory",60.75,-137.50,"CA","Canada","North America",911,
"YHU","St Hubert","Montreal-St Hubert","QC","Quebec",45.52,-73.42,"CA","Canada","North America",941,
"YHY","Hay River ","Hay River","NT","Northwest Territories",60.85,-115.78,"CA","Canada","North America",931,
"YHZ","Halifax Intl","Halifax","NS","Nova Scotia",44.88,-63.52,"CA","Canada","North America",951,
"YIB","Atikokan Airport","Atikokan","ON","Ontario",48.75,-91.62,"CA","Canada","North America",936,
"YIC","Isachsen Airport","Isachsen","NU","Nunavut Territory",78.78,-103.55,"CA","Canada","North America",934,
"YIE","Yiershi China ","Aershan","  "," ",47.31,119.91,"MN","Mongolia","Asia",751,
"YIF","Pakuashipi","Pakuashipi","QC","Quebec",51.21,-58.66,"CA","Canada","North America",941,
"YIG","Big Bay Marina Airport","Big Bay Marina","BC","British Columbia",50.38,-125.13,"CA","Canada","North America",906,
"YIH","Yichang ","Yichang","  "," ",30.70,111.18,"CN","China","Asia",713,
"YIK","Ivujivik","Ivujivik","QC","Quebec",62.42,-75.90,"CA","Canada","North America",941,
"YIN","Yining","Yining","  "," ",43.92,81.23,"CN","China","Asia",713,
"YIO","Pond Inlet","Pond Inlet","NU","Nunavut Territory",72.68,-77.98,"CA","Canada","North America",934,
"YIP","Willow Run","Detroit-Willow Run","MI","Michigan",42.24,-83.53,"US","United States","North America",43,
"YIV","Island Lake","Island Lake/Garden H","MB","Manitoba",53.86,-94.65,"CA","Canada","North America",926,
"YIW","Yiwu Airport","Yiwu","  "," ",29.27,120.05,"CN","China","Asia",713,
"YIX","Great Bear Lake Seaplane Base","Great Bear Lake","NT","Northwest Territories",66.08,-118.03,"CA","Canada","North America",931,
"YJA","Jasper","Jasper","AB","Alberta",52.88,-118.08,"CA","Canada","North America",916,
"YJF","Fort Liard Airport","Fort Liard","NT","Northwest Territories",60.25,-123.47,"CA","Canada","North America",931,
"YJN","Saint Jean Airport","Saint Jean","QC","Quebec",45.33,-73.33,"CA","Canada","North America",941,
"YJO","Johnny Mountain Airport","Johnny Mountain","BC","British Columbia",56.67,-131.12,"CA","Canada","North America",906,
"YJP","Jasper-Hinton Airport","Jasper-Hinton","AB","Alberta",53.32,-117.75,"CA","Canada","North America",916,
"YJS","Samjiyon","Samjiyon","  "," ",41.90,128.42,"KP","North Korea","Asia",757,
"YJT","Stephenville","Stephenville","NL","Newfoundland and Labrador",48.53,-58.55,"CA","Canada","North America",961,
"YKA","Kamloops","Kamloops","BC","British Columbia",50.70,-120.44,"CA","Canada","North America",906,
"YKC","Collins Bay Airport","Collins Bay","SK","Saskatchewan",44.25,-76.60,"CA","Canada","North America",921,
"YKD","Township Airport","Kincardine","ON","Ontario",44.20,-81.61,"CA","Canada","North America",936,
"YKE","Knee Lake Airport","Knee Lake","MB","Manitoba",53.05,-94.67,"CA","Canada","North America",926,
"YKF","Waterloo-Wellington ","Kitchener","ON","Ontario",43.46,-80.38,"CA","Canada","North America",936,
"YKG","Kangirsuk ","Kangirsuk","QC","Quebec",60.00,-70.00,"CA","Canada","North America",941,
"YKI","Kennosao Lake","Kennosao Lake","MB","Manitoba",58.98,23.86,"CA","Canada","North America",926,
"YKJ","Key Lake Airport","Key Lake","SK","Saskatchewan",57.25,-105.60,"CA","Canada","North America",921,
"YKK","Kitkatla","Kitkatla","BC","British Columbia",53.00,-130.00,"CA","Canada","North America",906,
"YKL","Schefferville ","Schefferville","QC","Quebec",54.80,-66.81,"CA","Canada","North America",941,
"YKM","Yakima Air Terminal ","Yakima","WA","Washington",46.57,-120.54,"US","United States","North America",93,
"YKN","Chan Gurney Muni","Yankton","SD","South Dakota",42.92,-97.39,"US","United States","North America",67,
"YKQ","Waskaganish ","Waskaganish","QC","Quebec",51.49,-78.75,"CA","Canada","North America",941,
"YKS","Yakutsk","Yakutsk","FF","Far East Federal District",62.08,129.77,"RU","Russian Federation","Asia",475,
"YKT","Klemtu","Klemtu","BC","British Columbia",52.60,-128.52,"CA","Canada","North America",906,
"YKU","Chisasibi ","Chisasibi","QC","Quebec",53.82,-79.01,"CA","Canada","North America",941,
"YKX","Kirkland Lake Airport","Kirkland Lake","ON","Ontario",48.15,-80.03,"CA","Canada","North America",936,
"YKY","Kindersley Airport","Kindersley","SK","Saskatchewan",51.45,-109.17,"CA","Canada","North America",921,
"YKZ","Buttonville","Toronto","ON","Ontario",43.86,-79.37,"CA","Canada","North America",936,
"YLA","Langara Airport","Langara","BC","British Columbia",54.23,-133.02,"CA","Canada","North America",906,
"YLB","Lac Biche Airport","Lac Biche","AB","Alberta",54.77,-112.02,"CA","Canada","North America",916,
"YLC","Lake Harbour","Lake Harbour","NU","Nunavut Territory",62.85,-69.90,"CA","Canada","North America",934,
"YLD","Chapleau","Chapleau","ON","Ontario",47.82,-83.35,"CA","Canada","North America",936,
"YLE","Wha Ti Airport ","Lac La Martre","NT","Northwest Territories",63.15,-117.27,"CA","Canada","North America",931,
"YLF","Laforges Airport","Laforges","QC","Quebec",54.18,-72.48,"CA","Canada","North America",941,
"YLG","Yalgoo","Yalgoo","WA","Western Australia",-28.35,116.67,"AU","Australia","Australasia",802,
"YLH","Lansdowne House ","Lansdowne House","ON","Ontario",52.20,-87.95,"CA","Canada","North America",936,
"YLI","Ylivieska Airport","Ylivieska","  "," ",64.05,24.73,"FI","Finland","Europe",425,
"YLJ","Meadow Lake Airport","Meadow Lake","SK","Saskatchewan",54.50,-108.67,"CA","Canada","North America",921,
"YLK","Lake Simcoe Regional","Oro Station","ON","Ontario",44.49,-79.56,"CA","Canada","North America",936,
"YLL","Lloydminster","Lloydminster","AB","Alberta",53.31,-110.08,"CA","Canada","North America",916,
"YLM","Clinton Creek ","Clinton Creek","YT","Yukon Territory",64.47,-140.73,"CA","Canada","North America",911,
"YLN","Yilan Airport","Yilan","  "," ",46.38,129.50,"CN","China","Asia",713,
"YLO","Shilo Airport","Shilo","MB","Manitoba",49.78,-99.64,"CA","Canada","North America",926,
"YLP","Mingan Airport","Mingan","QC","Quebec",50.28,-64.15,"CA","Canada","North America",941,
"YLQ","La Tuque","La Tuque","QC","Quebec",47.41,-72.79,"CA","Canada","North America",941,
"YLR","Leaf Rapids ","Leaf Rapids","MB","Manitoba",56.50,-100.00,"CA","Canada","North America",926,
"YLS","Lebel-Sur-Quevillon ","Lebel-Sur-Quevillon","QC","Quebec",49.07,-77.00,"CA","Canada","North America",941,
"YLT","Alert","Alert","NU","Nunavut Territory",82.52,-62.28,"CA","Canada","North America",934,
"YLW","Kelowna ","Kelowna","BC","British Columbia",49.97,-119.38,"CA","Canada","North America",906,
"YLX","Long Point","Long Point","ON","Ontario",59.35,-94.68,"CA","Canada","North America",936,
"YLY","Langley Regional Airport","Langley","BC","British Columbia",50.13,-121.33,"CA","Canada","North America",906,
"YMA","Mayo","Mayo","YT","Yukon Territory",63.62,-135.87,"CA","Canada","North America",911,
"YMB","Merritt Airport ","Merritt","BC","British Columbia",50.12,-120.75,"CA","Canada","North America",906,
"YMC","Maricourt Airstrip","Maricourt Airstrip","QC","Quebec",56.52,-71.07,"CA","Canada","North America",941,
"YMD","Mould Bay Airport","Mould Bay","NU","Nunavut Territory",76.25,-119.50,"CA","Canada","North America",934,
"YME","Matane","Matane","QC","Quebec",48.85,-67.46,"CA","Canada","North America",941,
"YMF","Montagne Harbor Airport","Montagne Harbor","BC","British Columbia",48.82,-123.20,"CA","Canada","North America",906,
"YMG","Manitouwadge","Manitouwadge","ON","Ontario",49.08,-85.86,"CA","Canada","North America",936,
"YMH","Mary's Harbour","Mary's Harbour","NL","Newfoundland and Labrador",52.30,-55.85,"CA","Canada","North America",961,
"YMI","Minaki","Minaki","ON","Ontario",49.97,-94.71,"CA","Canada","North America",936,
"YMJ","Moose Jaw Airport","Moose Jaw","SK","Saskatchewan",50.38,-105.53,"CA","Canada","North America",921,
"YMK","Mys Kamennyy","Mys Kamennyy","UF","Urals Federal District",68.47,73.58,"RU","Russian Federation","Asia",475,
"YML","Charlevoix","Murray Bay","QC","Quebec",47.60,-70.23,"CA","Canada","North America",941,
"YMM","Fort Mcmurray ","Ft. Mcmurray","AB","Alberta",56.65,-111.22,"CA","Canada","North America",916,
"YMN","Makkovik","Makkovik","NL","Newfoundland and Labrador",55.08,-59.17,"CA","Canada","North America",961,
"YMO","Moosonee","Moosonee","ON","Ontario",51.29,-80.60,"CA","Canada","North America",936,
"YMP","Port Mcneil Airport ","Port Mcneil","BC","British Columbia",50.58,-127.10,"CA","Canada","North America",906,
"YMQ","Montreal","Montreal-Metro","QC","Quebec",45.65,-73.89,"CA","Canada","North America",941,
"YMR","Merry Island Airport","Merry Island","BC","British Columbia",55.48,-77.52,"CA","Canada","North America",906,
"YMS","Yurimaguas","Yurimaguas","  "," ",-5.90,-76.10,"PE","Peru","South America",368,
"YMT","Chibougamau ","Chibougamau","QC","Quebec",49.95,-74.32,"CA","Canada","North America",941,
"YMU","Mansons Landing Sea Plane Base","Mansons Landing","BC","British Columbia",50.06,-124.98,"CA","Canada","North America",906,
"YMW","Maniwaki Airport","Maniwaki","QC","Quebec",47.00,-76.00,"CA","Canada","North America",941,
"YMX","Mirabel Intl","Montreal-Mirabel","QC","Quebec",45.67,-74.03,"CA","Canada","North America",941,
"YMY","Montreal Downtown Rail Station","Montreal-Downtown","QC","Quebec",45.46,-73.75,"CA","Canada","North America",941,
"YNA","Natashquan","Natashquan","QC","Quebec",50.18,-61.80,"CA","Canada","North America",941,
"YNB","Yanbo ","Yanbo","  "," ",24.14,38.07,"SA","Saudi Arabia","Middle East",670,
"YNC","Wemindji","Wemindji","QC","Quebec",53.00,-78.83,"CA","Canada","North America",941,
"YND","Gatineau","Gatineau/Hull","QC","Quebec",45.45,-75.67,"CA","Canada","North America",941,
"YNE","Norway House","Norway House","MB","Manitoba",53.95,-97.85,"CA","Canada","North America",926,
"YNF","Deer Lake/Stephenville Airport","Corner Brook","NL","Newfoundland and Labrador",48.95,-57.94,"CA","Canada","North America",961,
"YNG","Youngstown Muni ","Youngstown","OH","Ohio",41.26,-80.67,"US","United States","North America",44,
"YNH","Hudsons Hope Airport","Hudsons Hope","BC","British Columbia",56.00,-121.90,"CA","Canada","North America",906,
"YNI","Nitchequon Airport","Nitchequon","QC","Quebec",53.17,-70.97,"CA","Canada","North America",941,
"YNJ","Yanji ","Yanji","  "," ",42.65,129.50,"CN","China","Asia",713,
"YNK","Nootka Sound Airport","Nootka Sound","BC","British Columbia",50.08,-125.92,"CA","Canada","North America",906,
"YNL","Points North Landing","Points North Landing","SK","Saskatchewan",58.28,-104.08,"CA","Canada","North America",921,
"YNM","Matagami Airport","Matagami","QC","Quebec",49.75,-77.80,"CA","Canada","North America",941,
"YNN","Yandi Airport","Yandicoogina","WA","Western Australia",-22.77,119.23,"AU","Australia","Australasia",802,
"YNO","North Spirit Lake ","North Spirit Lake","ON","Ontario",52.50,-92.88,"CA","Canada","North America",936,
"YNP","Natuashish Airport","Natuashish","NL","Newfoundland and Labrador",55.91,-61.18,"CA","Canada","North America",961,
"YNR","Arnes Airport","Arnes","MB","Manitoba",50.83,-97.00,"CA","Canada","North America",926,
"YNS","Nemiscau","Nemiscau","QC","Quebec",51.70,-76.17,"CA","Canada","North America",941,
"YNT","Yantai","Yantai","  "," ",37.55,121.33,"CN","China","Asia",713,
"YNX","Snap Lake Airport","Snap Lake","NT","Northwest Territories",63.59,-110.91,"CA","Canada","North America",931,
"YNY","Yangyang Airport","Yangyang","  "," ",38.07,128.60,"KR","South Korea","Asia",778,
"YNZ","Yancheng Airport","Yancheng","  "," ",35.22,103.37,"CN","China","Asia",713,
"YOA","Ekati Airport","Ekati","NT","Northwest Territories",64.70,-110.61,"CA","Canada","North America",931,
"YOC","Old Crow","Old Crow","YT","Yukon Territory",67.58,-139.83,"CA","Canada","North America",911,
"YOD","Cold Lake ","Cold Lake","AB","Alberta",54.45,-110.17,"CA","Canada","North America",916,
"YOE","Falher","Falher","AB","Alberta",55.73,-117.20,"CA","Canada","North America",916,
"YOG","Ogoki ","Ogoki","ON","Ontario",51.63,-85.95,"CA","Canada","North America",936,
"YOH","Oxford House","Oxford House","MB","Manitoba",54.93,-95.29,"CA","Canada","North America",926,
"YOI","Opinaca Airport","Opinaca","QC","Quebec",52.22,-76.61,"CA","Canada","North America",941,
"YOJ","Footner Lake","High Level","AB","Alberta",58.62,-117.17,"CA","Canada","North America",916,
"YOK","Yokohoma Airport","Yokohoma","  "," ",35.47,139.47,"JP","Japan","Asia",736,
"YOL","Yola","Yola","  "," ",9.27,12.43,"NG","Nigeria","Africa",555,
"YOO","Oshawa","Oshawa","ON","Ontario",43.92,-78.90,"CA","Canada","North America",936,
"YOP","Rainbow Lake","Rainbow Lake","AB","Alberta",58.49,-119.40,"CA","Canada","North America",916,
"YOS","Billy Bishop Regional Airport","Owen Sound","ON","Ontario",44.59,-80.84,"CA","Canada","North America",936,
"YOT","Yotvata Airport ","Yotvata","  "," ",29.90,35.07,"IL","Israel","Middle East",636,
"YOW","Ottawa International","Ottawa","ON","Ontario",45.32,-75.67,"CA","Canada","North America",936,
"YOY","Valcartier Airport","Valcartier","QC","Quebec",45.00,-72.00,"CA","Canada","North America",941,
"YPA","Prince Albert ","Prince Albert","SK","Saskatchewan",53.22,-105.68,"CA","Canada","North America",921,
"YPB","Port Alberni","Port Alberni","BC","British Columbia",49.23,-124.80,"CA","Canada","North America",906,
"YPC","Paulatuk","Paulatuk","NT","Northwest Territories",62.35,-124.08,"CA","Canada","North America",931,
"YPD","Parry Sound ","Parry Sound","ON","Ontario",45.25,-79.83,"CA","Canada","North America",936,
"YPE","Peace River ","Peace River","AB","Alberta",56.23,-117.44,"CA","Canada","North America",916,
"YPF","Esquimalt ","Esquimalt","BC","British Columbia",48.43,-123.40,"CA","Canada","North America",906,
"YPG","Portage La Prairie","Portage La Prairie","MB","Manitoba",49.98,-98.30,"CA","Canada","North America",926,
"YPH","Port Harrison ","Port Harrison","QC","Quebec",58.43,-78.17,"CA","Canada","North America",941,
"YPI","Port Simpson","Port Simpson","BC","British Columbia",54.55,-130.42,"CA","Canada","North America",906,
"YPJ","Aupaluk ","Aupaluk","QC","Quebec",59.07,-69.55,"CA","Canada","North America",941,
"YPL","Pickle Lake ","Pickle Lake","ON","Ontario",51.21,-90.21,"CA","Canada","North America",936,
"YPM","Pikangikum","Pikangikum","ON","Ontario",51.82,-94.00,"CA","Canada","North America",936,
"YPN","Port Menier ","Port Menier","QC","Quebec",49.83,-64.28,"CA","Canada","North America",941,
